Realdate;date;category;newColumn1;newColumn2;newColumn3;newColumn4;newColumn5;newColumn6;newColumn7;newColumn8;newColumn9;newColumn10;newColumn11;newColumn12;newColumn13;newColumn14;newColumn15;newColumn16;newColumn17;newColumn18;newColumn19;newColumn20;newColumn21;newColumn22;newColumn23;newColumn24;newColumn25;newColumn26;newColumn27;newColumn28;newColumn29;newColumn30;newColumn31;newColumn32;newColumn33;newColumn34
 01/10/2019;14:00:00 - 14:59:59;P;2;7;0;2;0;0;1;3;0;4;3;5;0;1;0;8;1;2;3;2;3;1;0;1;0;0;1;1;1;0;4;0;2;3
 01/10/2019;14:00:00 - 14:59:59;Q;1;4;1;0;0;2;0;0;3;5;1;4;1;4;6;13;0;0;3;1;2;0;0;1;1;4;1;2;2;0;3;5;0;3
 01/10/2019;14:00:00 - 14:59:59;U;1;8;0;1;0;1;0;1;1;1;2;1;0;0;1;1;0;0;2;0;1;0;1;1;0;1;1;4;2;1;0;1;6;0
 01/10/2019;15:00:00 - 15:59:59;AM01-A;0;16;0;0;0;1;0;1;1;0;1;3;0;7;1;7;1;2;16;0;0;0;0;1;0;2;1;4;0;0;0;3;4;0
 01/10/2019;15:00:00 - 15:59:59;AM02-B;9;3;4;4;3;7;2;7;5;2;8;5;6;12;0;13;0;3;10;12;3;0;3;4;4;1;6;8;3;0;3;2;4;1
 01/10/2019;15:00:00 - 15:59:59;AM03-C;1;3;0;0;0;0;0;3;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1
 01/10/2019;15:00:00 - 15:59:59;AM04-D;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;3;0;0;3;2;0;0;1;2;0;1;3;3;1;0;0;2;1;3
 01/10/2019;15:00:00 - 15:59:59;AM05-E;1;2;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;2;4;0;0;0;0;0;0
 01/10/2019;15:00:00 - 15:59:59;AM06-F;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;6;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1
 01/10/2019;15:00:00 - 15:59:59;AM07-G;0;4;0;1;0;0;0;2;0;0;2;1;0;1;2;2;0;0;1;1;0;0;0;0;0;2;4;0;0;0;0;0;0;2
 01/10/2019;15:00:00 - 15:59:59;AM08-H;11;23;4;0;3;1;2;0;3;1;0;3;0;0;1;2;0;0;5;3;0;0;0;0;1;0;1;4;0;0;1;0;0;0
 01/10/2019;15:00:00 - 15:59:59;AM09-I;0;17;0;0;0;0;2;2;0;0;0;2;0;0;0;6;0;0;10;2;1;0;0;1;0;1;0;6;0;0;0;7;3;0
 01/10/2019;15:00:00 - 15:59:59;AM10-J;0;14;1;2;0;3;1;0;1;0;0;1;3;0;3;5;0;1;6;2;3;1;0;1;1;2;1;4;0;0;0;1;0;1
 01/10/2019;15:00:00 - 15:59:59;AM11-K;2;18;1;0;2;0;0;2;1;1;1;0;1;2;1;7;0;1;16;9;3;0;0;1;0;2;0;1;1;0;1;3;0;0
 01/10/2019;15:00:00 - 15:59:59;AM12-L;1;10;0;0;2;3;3;3;6;6;5;0;0;1;7;7;0;3;16;9;4;0;1;2;0;2;5;10;3;0;0;7;6;0
 01/10/2019;15:00:00 - 15:59:59;AM13-M;0;3;0;2;0;1;0;2;1;1;2;0;0;0;6;3;0;0;4;5;2;0;0;1;2;1;2;4;1;0;0;2;0;0
 01/10/2019;15:00:00 - 15:59:59;AM14-N;5;17;0;1;3;3;0;1;2;3;4;1;0;1;4;10;0;0;20;8;1;0;2;1;1;2;4;3;1;1;0;0;1;0
 01/10/2019;15:00:00 - 15:59:59;AM15-O;1;8;2;0;0;2;1;1;3;2;1;6;0;0;0;4;1;3;10;7;2;1;0;4;4;5;0;3;0;0;0;2;2;0
 01/10/2019;15:00:00 - 15:59:59;AM16-P;13;17;4;7;1;4;2;4;5;4;9;13;7;7;8;2;1;6;50;24;7;2;2;4;4;13;14;21;5;0;2;9;9;2
 01/10/2019;15:00:00 - 15:59:59;A;2;2;0;1;0;0;0;2;2;0;1;1;1;1;0;4;0;1;2;0;0;0;0;0;2;0;1;0;2;0;0;0;1;0
 01/10/2019;15:00:00 - 15:59:59;B;1;5;1;0;0;0;1;2;2;2;3;3;1;4;3;9;0;1;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0
 01/10/2019;15:00:00 - 15:59:59;C;19;29;4;9;6;13;7;10;19;13;18;24;19;18;24;62;0;0;0;4;1;1;0;1;5;3;0;0;1;0;0;0;1;0
 01/10/2019;15:00:00 - 15:59:59;D;4;7;0;0;0;3;0;0;4;2;1;4;3;4;12;35;1;2;1;0;0;0;1;3;3;2;1;2;0;0;0;1;0;0
 01/10/2019;15:00:00 - 15:59:59;E;4;3;0;0;0;0;0;1;0;2;0;3;1;2;2;6;2;0;2;0;0;0;0;0;2;0;1;0;0;0;0;0;3;1
 01/10/2019;15:00:00 - 15:59:59;F;0;4;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;1;0;0;0;0;3;0;1;0;1;1;0;0;0;1;1
 01/10/2019;15:00:00 - 15:59:59;G;2;6;1;0;0;0;0;0;1;0;0;2;0;1;1;6;0;0;1;1;2;1;0;1;0;2;1;1;0;0;0;1;0;0
 01/10/2019;15:00:00 - 15:59:59;H;2;7;0;0;0;3;2;1;1;1;1;0;4;3;3;5;0;0;5;2;2;0;0;0;0;1;0;2;0;0;0;1;0;0
 01/10/2019;15:00:00 - 15:59:59;I;4;1;1;1;1;1;0;2;2;1;3;6;0;3;1;8;0;0;2;2;1;1;0;1;0;4;0;2;1;0;0;1;0;0
 01/10/2019;15:00:00 - 15:59:59;J;1;9;1;0;0;4;2;1;6;4;1;1;1;8;0;9;1;0;1;3;5;0;0;3;4;0;5;5;0;0;3;2;1;0
 01/10/2019;15:00:00 - 15:59:59;K;2;8;0;0;2;2;1;5;2;1;2;5;2;4;6;17;0;2;5;3;1;0;1;3;3;8;0;4;0;0;0;0;0;0
 01/10/2019;15:00:00 - 15:59:59;L;2;12;0;1;1;7;2;1;4;3;1;8;4;0;5;19;1;0;0;1;3;0;1;2;1;12;5;0;4;0;2;1;0;1
 01/10/2019;15:00:00 - 15:59:59;M;0;1;0;1;0;2;0;0;1;0;3;0;0;1;0;5;0;0;1;0;2;2;1;2;0;1;0;2;0;0;0;0;2;0
 01/10/2019;15:00:00 - 15:59:59;N;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;2;1;0
 01/10/2019;15:00:00 - 15:59:59;O;3;2;2;0;0;0;0;0;3;2;1;2;0;0;0;2;1;0;1;1;0;0;0;0;0;3;1;1;0;0;0;0;0;0
 01/10/2019;15:00:00 - 15:59:59;P;1;5;0;2;0;2;3;3;4;1;4;4;4;2;7;19;1;1;3;1;2;1;2;1;0;3;2;1;2;1;0;0;4;2
 01/10/2019;15:00:00 - 15:59:59;Q;0;0;4;1;0;2;3;1;3;2;1;6;5;5;4;12;1;2;2;2;0;0;1;0;1;5;0;6;1;1;2;4;0;4
 01/10/2019;15:00:00 - 15:59:59;U;2;9;0;1;1;1;0;0;1;1;1;0;1;0;0;3;0;0;0;2;2;2;1;1;0;3;1;1;1;0;0;4;3;0
 01/10/2019;16:00:00 - 16:59:59;AM01-A;0;8;2;0;1;0;0;0;1;2;3;1;0;4;3;4;0;3;12;1;1;0;0;0;1;1;4;3;0;0;1;0;0;2
 01/10/2019;16:00:00 - 16:59:59;AM02-B;7;5;7;3;2;3;4;13;10;10;10;15;5;5;9;20;4;4;18;6;5;2;1;2;3;3;3;7;3;0;0;5;1;1
 01/10/2019;16:00:00 - 16:59:59;AM03-C;0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
 01/10/2019;16:00:00 - 16:59:59;AM04-D;0;5;1;0;0;0;0;0;1;0;3;1;0;2;1;0;0;0;6;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0
 01/10/2019;16:00:00 - 16:59:59;AM05-E;0;2;0;0;1;0;0;0;0;1;0;0;1;0;0;2;0;0;5;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0
 01/10/2019;16:00:00 - 16:59:59;AM06-F;1;7;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;12;4;0;0;0;0;0;0;0;3;0;0;0;1;0;0
 01/10/2019;16:00:00 - 16:59:59;AM07-G;1;6;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;3;0;2;0;0;1;0;1;4;0;0;0;0;1;3;0
 01/10/2019;16:00:00 - 16:59:59;AM08-H;7;24;1;0;1;1;2;0;4;1;1;3;1;1;1;3;0;1;4;4;1;0;1;2;1;0;3;3;1;0;1;0;1;0
 01/10/2019;16:00:00 - 16:59:59;AM09-I;2;5;2;0;0;0;1;2;1;0;0;4;1;1;2;3;0;2;7;2;1;1;1;0;4;0;4;1;0;0;1;1;1;0
 01/10/2019;16:00:00 - 16:59:59;AM10-J;2;1;0;3;2;0;0;0;1;1;2;1;3;1;1;5;0;0;11;2;0;0;0;1;2;0;1;0;0;0;1;0;0;0
 01/10/2019;16:00:00 - 16:59:59;AM11-K;7;24;0;4;0;2;2;3;3;4;1;1;4;4;6;6;1;1;7;0;1;0;1;0;4;0;2;3;1;0;0;0;0;0
 01/10/2019;16:00:00 - 16:59:59;AM12-L;1;18;0;3;2;1;2;8;4;4;3;0;0;4;9;12;3;4;10;4;1;0;1;1;3;1;9;9;1;1;1;0;1;0
 01/10/2019;16:00:00 - 16:59:59;AM13-M;1;3;0;1;0;1;2;0;4;1;1;1;0;0;1;1;0;0;6;3;0;0;1;0;0;2;1;5;0;0;0;1;1;0
 01/10/2019;16:00:00 - 16:59:59;AM14-N;9;24;0;5;1;2;3;4;4;7;5;3;2;1;3;3;0;0;9;4;1;0;1;0;3;2;5;2;1;0;0;3;0;1
 01/10/2019;16:00:00 - 16:59:59;AM15-O;5;15;1;1;0;4;4;0;0;3;1;9;3;5;1;2;2;1;18;11;2;0;0;3;0;0;7;2;0;0;2;1;0;2
 01/10/2019;16:00:00 - 16:59:59;AM16-P;19;30;4;9;6;7;9;7;9;8;13;21;9;11;6;1;0;5;46;25;33;4;5;4;8;10;15;23;4;0;2;13;6;2
 01/10/2019;16:00:00 - 16:59:59;A;2;2;2;0;0;1;1;1;0;0;5;1;1;0;3;1;0;0;2;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0
 01/10/2019;16:00:00 - 16:59:59;B;1;3;1;3;0;0;0;1;1;3;2;3;4;3;2;17;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
 01/10/2019;16:00:00 - 16:59:59;C;24;41;7;7;3;25;14;14;25;17;32;45;29;25;37;115;4;1;0;4;2;1;2;2;2;2;1;3;1;0;0;0;0;0
 01/10/2019;16:00:00 - 16:59:59;D;3;15;1;5;1;7;1;6;2;7;8;9;5;3;17;34;3;3;1;0;2;1;1;1;0;2;0;0;1;0;2;0;2;0
 01/10/2019;16:00:00 - 16:59:59;E;3;6;0;2;0;1;0;0;3;2;0;4;7;3;2;11;1;0;2;1;0;1;2;2;0;2;2;2;1;0;0;4;1;0
 01/10/2019;16:00:00 - 16:59:59;F;0;1;0;0;0;0;0;0;0;1;0;4;2;0;2;6;0;0;0;2;0;0;0;0;0;0;1;2;0;0;0;1;0;2
 01/10/2019;16:00:00 - 16:59:59;G;2;5;1;0;0;3;0;0;0;3;4;2;3;0;3;8;1;1;0;0;1;0;0;2;0;3;0;3;0;0;0;1;1;0
 01/10/2019;16:00:00 - 16:59:59;H;4;7;0;2;1;1;0;1;0;1;1;5;2;1;2;14;0;1;3;3;0;0;0;0;1;2;1;1;0;0;0;3;0;0
 01/10/2019;16:00:00 - 16:59:59;I;1;4;0;0;1;1;0;2;2;3;2;3;2;4;0;12;1;0;3;7;1;1;1;2;0;4;2;4;0;0;0;2;0;0
 01/10/2019;16:00:00 - 16:59:59;J;1;12;0;3;0;1;0;3;5;2;5;2;3;3;2;16;0;0;2;3;3;0;2;4;2;2;3;7;2;1;1;6;2;2
 01/10/2019;16:00:00 - 16:59:59;K;6;16;1;3;0;8;3;3;3;8;7;11;10;13;9;30;2;1;4;5;3;2;1;4;9;9;0;8;2;0;0;4;2;0
 01/10/2019;16:00:00 - 16:59:59;L;5;13;0;2;0;5;0;2;4;4;6;11;5;3;11;15;0;0;2;3;4;1;3;3;5;13;6;0;6;3;3;1;7;4
 01/10/2019;16:00:00 - 16:59:59;M;1;6;1;0;2;2;1;1;2;0;3;3;1;1;2;8;1;0;0;1;1;0;0;0;1;1;4;2;0;0;0;1;2;5
 01/10/2019;16:00:00 - 16:59:59;N;1;2;0;0;0;4;0;0;0;1;0;4;1;4;0;4;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;1;1;3
 01/10/2019;16:00:00 - 16:59:59;O;1;7;0;1;1;2;2;2;3;1;2;1;1;1;2;7;0;0;2;2;0;1;0;0;0;3;3;3;0;0;0;4;2;1
 01/10/2019;16:00:00 - 16:59:59;P;3;10;0;2;1;0;1;4;5;2;4;8;5;6;0;20;0;1;0;1;4;1;2;4;4;2;3;2;3;0;2;0;3;7
 01/10/2019;16:00:00 - 16:59:59;Q;2;8;5;4;0;6;2;2;6;6;6;5;14;5;7;19;2;0;2;4;3;0;3;3;0;4;2;4;1;0;1;5;0;8
 01/10/2019;16:00:00 - 16:59:59;U;1;5;1;0;0;0;0;0;0;0;0;1;1;1;2;5;2;0;0;1;0;0;0;2;0;4;1;2;3;0;1;4;1;0
 01/10/2019;17:00:00 - 17:59:59;AM01-A;0;16;1;0;1;1;1;7;5;1;5;5;0;5;0;5;0;2;0;0;1;0;2;0;0;0;1;0;0;1;0;3;1;0
 01/10/2019;17:00:00 - 17:59:59;AM02-B;5;3;4;11;9;8;4;11;16;5;18;10;9;16;8;7;0;2;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1
 01/10/2019;17:00:00 - 17:59:59;AM03-C;3;20;0;0;0;0;0;0;0;3;1;0;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
 01/10/2019;17:00:00 - 17:59:59;AM04-D;2;18;1;0;0;0;1;2;1;0;3;1;0;0;0;3;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0
 01/10/2019;17:00:00 - 17:59:59;AM05-E;3;15;0;0;0;2;1;2;2;0;5;3;1;0;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
 01/10/2019;17:00:00 - 17:59:59;AM06-F;1;18;1;0;1;0;0;2;1;3;2;1;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0
 01/10/2019;17:00:00 - 17:59:59;AM07-G;5;14;3;2;1;0;1;2;2;4;1;5;1;1;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
 01/10/2019;17:00:00 - 17:59:59;AM08-H;16;41;1;5;3;5;3;0;5;5;8;4;5;1;2;6;2;2;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
 01/10/2019;17:00:00 - 17:59:59;AM09-I;4;29;5;2;2;4;4;4;0;5;3;3;5;6;4;9;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;2;0
 01/10/2019;17:00:00 - 17:59:59;AM10-J;6;15;0;3;2;3;0;2;5;0;0;7;5;7;3;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1
 01/10/2019;17:00:00 - 17:59:59;AM11-K;12;33;1;5;10;4;5;7;8;11;1;11;6;3;9;15;1;2;0;1;0;0;2;1;0;0;0;0;0;0;0;1;1;0
 01/10/2019;17:00:00 - 17:59:59;AM12-L;29;59;4;11;2;10;4;20;18;13;18;0;7;15;17;35;1;1;0;10;5;1;1;3;3;1;3;0;0;0;0;0;1;0
 01/10/2019;17:00:00 - 17:59:59;AM13-M;7;20;3;2;1;2;2;4;6;5;7;3;0;4;7;9;0;1;0;1;1;1;1;0;3;2;1;1;0;0;0;1;2;0
 01/10/2019;17:00:00 - 17:59:59;AM14-N;22;40;5;5;0;8;6;3;11;8;16;10;11;2;8;9;0;3;0;5;2;1;2;1;0;1;0;1;0;1;0;0;1;0
 01/10/2019;17:00:00 - 17:59:59;AM15-O;19;31;1;7;4;5;4;7;10;18;22;21;15;16;0;4;0;0;0;6;2;0;2;2;0;0;0;1;0;0;0;2;0;0
 01/10/2019;17:00:00 - 17:59:59;AM16-P;34;35;8;17;7;15;8;5;28;18;24;25;26;23;9;0;3;2;3;19;18;6;5;7;4;5;7;1;0;1;0;1;3;0
 01/10/2019;17:00:00 - 17:59:59;A;8;17;3;5;2;8;5;9;10;9;16;15;11;9;8;12;0;0;0;2;1;0;0;0;0;2;1;0;0;0;0;0;0;0
 01/10/2019;17:00:00 - 17:59:59;B;12;4;2;3;2;2;3;6;6;7;11;6;6;5;8;21;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
 01/10/2019;17:00:00 - 17:59:59;C;42;100;11;30;8;44;33;30;56;63;65;105;83;99;101;316;0;0;0;2;5;0;2;3;1;1;0;0;0;0;0;0;0;1
 01/10/2019;17:00:00 - 17:59:59;D;4;19;2;8;3;5;7;3;7;8;26;12;20;22;21;76;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;1;0
 01/10/2019;17:00:00 - 17:59:59;E;5;15;2;2;1;3;1;2;7;4;7;7;2;10;6;28;0;0;0;2;0;0;0;0;1;1;0;1;0;0;0;0;0;0
 01/10/2019;17:00:00 - 17:59:59;F;2;2;2;7;0;2;2;4;2;1;4;6;5;7;1;17;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0
 01/10/2019;17:00:00 - 17:59:59;G;8;8;1;4;2;3;3;5;6;6;19;13;19;18;8;30;0;2;0;0;1;0;2;1;0;2;1;1;0;0;0;0;1;0
 01/10/2019;17:00:00 - 17:59:59;H;3;14;1;3;1;1;1;3;5;5;9;4;0;12;8;11;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0
 01/10/2019;17:00:00 - 17:59:59;I;3;13;2;4;4;5;7;5;14;13;23;33;15;24;24;80;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0
 01/10/2019;17:00:00 - 17:59:59;J;8;15;1;2;3;6;5;3;10;8;10;18;14;17;12;47;0;0;0;1;3;2;1;0;1;0;0;0;3;0;0;1;0;0
 01/10/2019;17:00:00 - 17:59:59;K;12;32;4;2;4;10;6;5;12;17;21;32;22;20;21;58;0;1;0;1;0;1;1;6;1;1;2;0;4;0;0;1;0;0
 01/10/2019;17:00:00 - 17:59:59;L;14;20;4;3;1;5;4;11;7;13;19;12;16;15;15;52;0;1;0;1;4;1;3;2;5;6;2;0;2;2;0;0;0;0
 01/10/2019;17:00:00 - 17:59:59;M;2;1;1;1;0;3;1;1;6;5;3;9;3;10;8;18;0;0;0;1;0;1;0;1;0;1;2;0;0;0;0;0;0;0
 01/10/2019;17:00:00 - 17:59:59;N;1;2;0;0;1;0;1;1;2;0;3;2;3;6;3;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
 01/10/2019;17:00:00 - 17:59:59;O;6;1;3;4;1;5;2;2;4;8;8;8;7;12;12;30;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;2;1;0
 01/10/2019;17:00:00 - 17:59:59;P;9;16;2;4;1;7;3;5;9;9;14;17;9;12;16;64;0;1;0;0;0;0;2;1;2;0;1;0;0;0;0;0;0;0
 01/10/2019;17:00:00 - 17:59:59;Q;2;17;0;6;1;10;6;1;4;8;12;14;11;10;11;67;0;2;0;4;1;1;0;0;0;0;0;0;1;0;1;1;0;1
 01/10/2019;17:00:00 - 17:59:59;U;1;2;0;0;1;0;1;0;4;2;1;8;4;3;2;14;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0
 01/10/2019;18:00:00 - 18:59:59;AM01-A;0;10;2;1;0;2;2;0;4;1;3;2;3;3;9;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM02-B;20;1;6;6;4;17;9;15;10;14;11;15;6;9;8;14;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM03-C;3;14;0;1;0;1;2;0;2;0;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM04-D;0;28;2;1;0;1;1;1;1;3;5;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM05-E;4;10;0;0;0;1;1;4;2;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM06-F;6;21;7;6;1;2;2;0;5;0;6;2;1;5;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM07-G;4;18;0;3;0;1;0;2;3;4;4;2;2;2;2;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM08-H;10;40;2;3;6;6;2;1;2;4;2;3;1;7;5;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM09-I;9;45;6;3;5;2;4;8;1;6;4;6;2;5;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM10-J;4;20;1;6;3;5;2;5;8;0;3;7;4;10;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM11-K;7;29;5;3;2;1;2;1;7;6;0;5;4;8;11;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM12-L;9;36;2;13;3;7;8;9;24;12;4;0;7;7;18;24;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM13-M;6;16;0;3;0;1;1;2;4;2;6;3;0;5;6;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM14-N;19;41;2;10;6;14;12;5;23;11;20;12;14;0;12;8;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM15-O;19;22;1;9;3;8;8;9;8;10;11;21;10;8;0;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;AM16-P;55;49;8;17;3;18;10;7;24;11;29;31;14;16;11;1;0;0;0;0;11;0;3;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;A;12;25;3;6;1;10;6;4;7;3;9;18;10;20;16;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;B;10;6;2;8;1;9;2;7;4;7;13;8;12;10;11;33;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;C;127;181;41;72;32;127;60;70;135;120;163;191;145;191;219;457;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;D;18;30;3;10;5;16;10;8;16;22;23;26;23;28;37;110;1;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;E;12;8;2;5;1;2;8;6;6;7;8;16;9;12;12;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;F;6;17;2;10;2;5;5;2;5;8;13;16;9;13;9;20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;G;16;33;8;7;2;24;8;8;16;10;19;15;27;29;10;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;H;6;22;2;5;1;4;1;2;13;8;13;17;6;19;11;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;I;50;50;12;24;8;42;18;8;28;23;30;47;26;28;30;75;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;J;19;30;8;20;4;33;13;12;26;16;33;37;27;45;32;92;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;K;26;45;6;20;9;16;15;17;22;19;32;37;28;37;40;97;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;L;29;44;4;9;5;19;12;17;29;27;42;37;24;28;39;85;0;0;0;0;4;1;0;0;1;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;M;13;14;2;8;1;12;4;8;13;5;14;14;7;12;12;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;N;4;1;0;1;0;1;1;0;4;2;4;5;1;6;7;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;O;14;16;4;12;1;9;8;7;18;17;29;20;13;22;19;69;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;P;16;29;5;21;6;29;8;12;23;20;29;33;30;35;50;77;1;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;Q;11;7;4;7;2;7;10;9;11;12;24;19;10;14;22;70;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;18:00:00 - 18:59:59;U;6;8;1;4;0;8;1;1;2;8;7;0;5;6;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM01-A;0;4;0;1;1;1;2;0;3;0;0;1;2;8;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM02-B;16;0;9;9;4;8;3;9;13;7;14;8;9;12;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM03-C;1;4;0;3;0;0;0;0;5;1;0;2;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM04-D;6;7;0;0;0;1;2;0;0;0;1;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM05-E;4;9;0;0;0;1;0;2;4;2;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM06-F;5;11;0;0;3;1;1;0;2;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM07-G;4;12;0;1;0;1;0;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
